Date,Open,Close,High,Low,Volume
2009-12-07,349.0,349.7,352.95,347.5,1103826.0
2009-12-08,349.925,349.15,350.425,345.125,2113086.0
2009-12-09,349.0,353.35,355.45,346.6,2354424.0
2009-12-10,352.5,352.825,355.0,350.975,829742.0
2009-12-11,353.575,353.05,357.2,350.0,1344156.0
2009-12-14,350.5,352.55,355.975,350.425,1504421.0
2009-12-15,354.0,350.475,356.0,348.6,1043576.0
2009-12-16,350.85,356.575,358.875,347.5,1782689.0
2009-12-17,359.0,361.375,364.0,357.5,1891151.0
2009-12-18,361.375,363.75,365.75,359.775,1397645.0
2009-12-21,365.05,367.025,374.5,363.25,4663497.0
2009-12-22,370.0,362.025,371.25,359.6,1594571.0
2009-12-23,364.225,373.275,374.75,362.775,2235343.0
2009-12-24,375.0,374.65,378.5,370.525,1528843.0
2009-12-29,375.0,370.7,375.9,368.325,1128139.0
2009-12-30,371.0,371.375,374.375,357.625,736055.0
2009-12-31,373.125,375.125,377.5,371.9,1426731.0
2010-01-04,377.4,375.825,379.45,374.525,981841.0
2010-01-05,377.5,375.925,379.775,373.275,1007244.0
2010-01-06,375.925,367.425,376.1,366.5,1674588.0
2010-01-07,367.75,357.2,369.7,355.5,3237446.0
2010-01-08,358.0,349.9,359.25,348.25,3024089.0
2010-01-11,352.0,357.1,360.05,350.2,2159204.0
2010-01-12,366.0,375.025,377.0,363.5,4513845.0
2010-01-13,372.5,394.275,398.2,372.325,5455136.0
2010-01-14,399.225,389.925,399.225,384.675,5163807.0
2010-01-15,398.0,395.7,399.8,386.125,3972504.0
2010-01-18,400.0,401.1,414.5,396.5,3630542.0
2010-01-19,401.1,390.35,401.1,389.325,2577425.0
2010-01-20,396.1,389.7,396.1,385.45,2173527.0
2010-01-21,386.125,385.325,395.975,383.95,2544752.0
2010-01-22,380.5,378.925,382.5,372.35,3787495.0
2010-01-25,378.75,378.1,382.75,370.575,1504143.0
2010-01-27,375.0,371.65,379.85,370.075,2422199.0
2010-01-28,374.75,370.875,378.975,363.85,3268598.0
2010-01-29,367.0,368.1,369.9,356.075,2736663.0
2010-02-01,367.175,373.075,381.4,360.0,1689006.0
2010-02-02,377.5,369.2,381.325,367.5,2369594.0
2010-02-03,372.0,376.475,378.45,367.75,1488838.0
2010-02-04,376.475,369.35,376.95,366.25,1358306.0
2010-02-05,367.5,361.75,367.5,358.3,2303559.0
2010-02-08,364.5,362.075,367.375,354.075,2085172.0
2010-02-09,362.5,367.575,370.975,360.525,1502947.0
2010-02-10,369.95,366.15,371.85,364.05,1168687.0
2010-02-11,368.975,371.35,373.975,367.5,1206578.0
2010-02-15,375.0,373.075,375.0,369.275,978241.0
2010-02-16,373.625,379.075,382.475,371.1,830245.0
2010-02-17,382.45,379.325,383.975,376.275,1264145.0
2010-02-18,380.0,379.4,383.475,377.75,907403.0
2010-02-19,377.45,375.275,379.75,372.9,1107940.0
2010-02-22,378.5,378.625,381.85,376.9,1071730.0
2010-02-23,379.5,381.05,382.5,375.625,926526.0
2010-02-24,378.0,382.675,385.35,376.05,2038029.0
2010-02-25,384.9,383.125,384.9,380.625,1336492.0
2010-02-26,383.55,380.9,389.275,373.075,1507967.0
2010-03-02,381.0,381.6,384.5,377.5,2026676.0
2010-03-03,384.5,384.375,387.0,382.075,1377371.0
2010-03-04,384.0,381.95,385.0,378.5,1026803.0
2010-03-05,382.5,381.3,383.475,380.075,643656.0
2010-03-08,383.8,381.35,385.0,380.15,1507870.0
2010-03-09,381.5,384.35,389.25,381.5,1728866.0
2010-03-10,381.85,390.025,392.225,380.0,2293937.0
2010-03-11,390.025,395.8,397.45,385.975,1607015.0
2010-03-12,400.0,398.475,400.0,396.0,1255488.0
2010-03-15,398.475,409.0,410.0,395.575,3027217.0
2010-03-16,410.75,414.5,415.975,407.9,1544428.0
2010-03-17,417.0,420.35,422.95,415.0,2087397.0
2010-03-18,422.5,412.925,422.5,410.25,1862277.0
2010-03-19,402.625,410.45,417.225,402.625,2358312.0
2010-03-22,407.45,413.8,416.9,403.075,1655055.0
2010-03-23,415.0,414.325,416.5,411.05,847482.0
2010-03-25,412.05,414.9,418.4,409.0,2758791.0
2010-03-26,415.0,412.525,418.0,411.15,998903.0
2010-03-29,412.0,405.975,414.65,404.275,1721633.0
2010-03-30,404.3,400.0,408.05,398.575,1548580.0
2010-03-31,400.0,390.325,403.625,388.65,3541523.0
2010-04-01,393.175,403.9,404.9,391.05,2890716.0
2010-04-05,408.5,401.675,408.5,399.625,1500918.0
2010-04-06,404.45,398.025,404.45,396.075,1851183.0
2010-04-07,395.0,399.025,404.5,390.575,1512279.0
2010-04-08,398.0,399.725,403.75,395.0,2247219.0
2010-04-09,401.0,395.8,403.95,394.125,1509006.0
2010-04-12,395.5,399.05,400.0,395.05,1434941.0
2010-04-13,400.0,410.425,411.9,393.625,4202458.0
2010-04-15,411.0,410.85,417.45,409.525,2145476.0
2010-04-16,409.5,407.55,414.0,405.925,1905479.0
2010-04-19,405.0,405.975,412.5,400.375,3473852.0
2010-04-20,412.5,394.75,416.325,393.5,6008493.0
2010-04-21,397.5,392.5,399.5,390.125,3553745.0
2010-04-22,394.55,392.975,396.825,390.5,2375558.0
2010-04-23,394.025,390.1,396.0,388.75,2153034.0
2010-04-26,393.0,392.55,395.5,390.1,1256274.0
2010-04-27,392.975,393.65,394.95,390.525,1310617.0
2010-04-28,390.0,385.15,391.975,382.5,1200191.0
2010-04-29,387.55,379.875,387.625,377.8,2311482.0
2010-04-30,382.5,382.7,386.4,381.275,1845112.0
2010-05-03,380.625,383.4,385.7,377.05,1208280.0
2010-05-04,387.425,380.5,387.425,378.4,1448014.0
2010-05-05,375.0,382.875,384.0,370.075,2185615.0
2010-05-06,383.975,383.55,385.45,379.6,1290436.0
2010-05-07,378.5,370.7,381.3,367.5,2133576.0
2010-05-10,380.0,385.125,421.5,372.5,1163907.0
2010-05-11,387.5,378.15,389.5,376.95,675644.0
2010-05-12,378.5,379.725,383.975,375.55,1370038.0
2010-05-13,382.55,382.8,386.6,380.725,660726.0
2010-05-14,383.0,381.925,388.5,377.5,1013498.0
2010-05-17,387.475,372.875,387.475,367.05,1861025.0
2010-05-18,373.0,367.55,373.0,363.15,1599590.0
2010-05-19,365.0,360.75,366.5,358.15,1964633.0
2010-05-20,364.5,365.0,366.15,358.075,1199046.0
2010-05-21,355.0,359.35,362.95,342.625,1337546.0
2010-05-24,362.5,358.8,365.0,356.35,1442714.0
2010-05-25,354.0,349.775,357.0,345.775,1148683.0
2010-05-26,354.0,369.0,372.4,352.05,1844732.0
2010-05-27,367.5,370.925,374.975,363.6,3441936.0
2010-05-28,374.9,375.4,376.75,367.75,1239687.0
2010-05-31,374.25,371.525,376.45,369.0,1663830.0
2010-06-01,371.525,369.6,375.975,367.35,1568456.0
2010-06-02,368.9,377.125,379.75,368.15,1384665.0
2010-06-03,380.0,382.725,384.5,372.55,842217.0
2010-06-04,382.725,382.675,384.85,377.6,684105.0
2010-06-07,374.95,376.625,378.9,368.0,867461.0
2010-06-08,377.0,375.1,381.0,373.5,1121111.0
2010-06-09,376.0,366.525,379.275,365.5,2433700.0
2010-06-10,365.0,375.25,376.5,365.0,898018.0
2010-06-11,380.9,379.55,381.65,375.5,1618512.0
2010-06-14,381.675,390.5,393.55,379.0,1775246.0
2010-06-15,378.325,383.05,388.85,378.325,1321488.0
2010-06-16,388.55,387.4,389.975,383.65,1164408.0
2010-06-17,388.5,387.65,392.4,381.85,764460.0
2010-06-18,387.65,391.6,394.45,386.125,1112836.0
2010-06-21,396.45,393.85,397.0,392.3,953714.0
2010-06-22,392.5,389.325,393.25,386.65,734162.0
2010-06-23,385.0,393.15,394.475,384.925,1479762.0
2010-06-24,393.15,386.725,394.25,383.85,1888755.0
2010-06-25,387.9,379.25,387.9,378.05,1018661.0
2010-06-28,379.225,382.375,383.575,378.8,576562.0
2010-06-29,382.5,376.9,382.5,374.5,1307331.0
2010-06-30,377.5,375.5,379.95,370.625,1658258.0
2010-07-01,375.0,366.0,375.0,362.875,1703872.0
2010-07-02,367.4,371.9,373.0,365.425,1471775.0
2010-07-05,374.4,369.5,374.45,368.55,1082798.0
2010-07-06,368.25,379.575,380.95,367.925,1380452.0
2010-07-07,380.7,382.3,383.7,374.475,1076467.0
2010-07-08,386.0,388.4,389.5,384.825,1093782.0
2010-07-09,390.0,387.225,392.0,385.375,918333.0
2010-07-12,389.9,395.85,397.0,389.9,1362888.0
2010-07-13,396.0,387.325,396.0,384.775,2772943.0
2010-07-14,389.0,387.325,392.35,385.125,1416921.0
2010-07-15,385.5,391.05,392.45,382.625,1897768.0
2010-07-16,397.5,416.825,419.25,397.5,9567726.0
2010-07-19,415.725,413.35,417.35,411.625,1513962.0
2010-07-20,413.35,413.625,417.275,412.5,1171031.0
2010-07-21,416.0,421.5,422.4,414.8,1471860.0
2010-07-22,421.5,421.85,423.0,416.25,681441.0
2010-07-23,425.0,419.65,425.0,417.55,947236.0
2010-07-26,421.2,424.625,425.8,420.2,1383245.0
2010-07-27,427.5,424.575,429.9,423.1,1053301.0
2010-07-28,425.5,427.225,428.975,423.5,2179614.0
2010-07-29,427.5,425.0,427.5,424.5,2665952.0
2010-07-30,424.5,419.9,425.0,417.5,641713.0
2010-08-02,421.5,419.15,424.225,418.5,1413881.0
2010-08-03,420.5,416.025,422.25,414.275,640776.0
2010-08-04,418.0,434.4,436.0,417.925,2791967.0
2010-08-05,436.0,438.925,441.2,432.825,1456475.0
2010-08-06,440.0,432.35,441.75,430.325,1218867.0
2010-08-09,430.575,439.925,441.85,423.05,2129993.0
2010-08-10,442.5,432.25,442.5,430.7,772597.0
2010-08-11,431.0,429.075,436.5,427.4,2010124.0
2010-08-12,428.45,426.725,428.45,423.1,1139046.0
2010-08-13,428.5,427.2,431.45,419.0,1294953.0
2010-08-16,428.5,427.05,431.275,424.4,659549.0
2010-08-17,425.05,425.1,430.5,422.0,866598.0
2010-08-18,426.5,435.55,437.9,425.0,1444458.0
2010-08-19,437.0,436.025,440.45,433.65,1074267.0
2010-08-20,434.5,434.475,439.95,431.5,873198.0
2010-08-23,430.0,435.2,437.725,428.525,524915.0
2010-08-24,435.0,435.35,440.95,432.5,1325237.0
2010-08-25,436.0,435.6,440.75,433.15,1189984.0
2010-08-26,437.0,438.25,439.5,430.125,2102214.0
2010-08-27,436.05,428.025,436.5,425.5,638257.0
2010-08-30,431.4,422.825,431.4,420.05,779285.0
2010-08-31,420.0,421.875,423.85,415.1,1223937.0
2010-09-01,421.0,429.2,430.5,420.0,1372742.0
2010-09-02,433.75,422.05,433.75,420.75,1379400.0
2010-09-03,425.0,418.65,425.75,417.55,1388985.0
2010-09-06,419.0,427.675,428.75,419.0,1143989.0
2010-09-07,429.0,435.675,437.45,428.0,1242118.0
2010-09-08,432.0,439.525,441.45,429.45,2094739.0
2010-09-09,441.0,437.35,441.25,435.675,1469079.0
2010-09-13,435.675,439.875,444.5,435.35,1174705.0
2010-09-14,441.5,447.675,449.5,440.15,1535519.0
2010-09-15,450.0,457.4,459.7,449.5,2780197.0
2010-09-16,454.0,447.7,456.725,432.25,1167132.0
2010-09-17,450.05,456.9,459.375,450.05,1503989.0
2010-09-20,458.5,456.125,460.95,453.35,1209554.0
2010-09-21,456.0,476.975,479.0,455.15,2498592.0
2010-09-22,478.0,467.625,480.0,465.0,2015533.0
2010-09-23,470.0,465.675,472.65,463.9,1663618.0
2010-09-24,466.55,465.975,468.95,462.5,1369392.0
2010-09-27,467.5,463.8,470.725,461.0,1711645.0
2010-09-28,462.625,459.825,465.15,457.05,1260857.0
2010-09-29,462.5,460.175,468.625,457.45,1685097.0
2010-09-30,462.5,463.475,465.0,457.575,3780462.0
2010-10-01,463.5,480.8,483.0,461.0,1663078.0
2010-10-04,483.375,477.9,487.5,476.5,1070478.0
2010-10-05,475.0,475.125,482.975,473.075,1105832.0
2010-10-06,475.0,479.825,483.95,475.0,919480.0
2010-10-07,480.0,474.4,483.0,469.2,986470.0
2010-10-08,472.025,471.3,477.35,434.5,1347998.0
2010-10-11,471.3,470.45,476.975,464.525,1532685.0
2010-10-12,471.325,475.35,477.9,469.55,1304451.0
2010-10-13,477.975,496.425,498.85,474.55,2675302.0
2010-10-14,498.45,493.025,502.0,491.175,1474543.0
2010-10-15,499.5,475.15,505.5,472.5,2858899.0
2010-10-18,485.0,490.625,492.0,465.0,2240367.0
2010-10-19,491.0,483.875,493.7,482.05,1100456.0
2010-10-20,482.25,481.625,490.25,478.1,1103319.0
2010-10-21,487.025,493.1,496.925,485.0,1876177.0
2010-10-22,511.0,520.1,524.7,511.0,4805202.0
2010-10-25,521.5,533.475,536.475,518.6,2578158.0
2010-10-26,531.75,531.3,533.875,520.775,1753512.0
2010-10-27,530.0,524.1,533.4,521.775,1070691.0
2010-10-28,525.0,526.45,533.775,520.0,2627845.0
2010-10-29,530.0,526.45,530.0,515.5,1106199.0
2010-11-01,526.025,526.7,533.2,524.55,573974.0
2010-11-02,527.5,524.725,530.0,521.85,782889.0
2010-11-03,525.45,526.4,539.5,524.2,1108939.0
2010-11-04,531.0,534.575,539.3,530.75,858720.0
2010-11-05,541.45,538.875,541.95,537.675,179483.0
2010-11-08,540.0,534.075,541.2,531.05,1124293.0
2010-11-09,536.95,545.55,549.35,534.25,1752043.0
2010-11-10,546.125,546.15,554.0,543.05,770112.0
2010-11-11,545.0,532.375,545.0,529.125,963048.0
2010-11-12,530.0,527.95,534.95,524.1,901165.0
2010-11-15,532.5,533.0,539.925,526.5,694698.0
2010-11-16,533.0,524.45,533.2,521.1,1089038.0
2010-11-18,536.0,521.4,536.0,520.0,1382580.0
2010-11-19,522.45,507.7,524.5,503.0,1086326.0
2010-11-22,508.0,519.55,521.5,505.75,1110618.0
2010-11-23,517.0,515.025,522.5,506.2,842224.0
2010-11-24,512.5,502.375,517.25,499.475,1504304.0
2010-11-25,505.025,510.9,520.95,503.55,2927503.0
2010-11-26,512.5,523.625,527.0,512.5,1808913.0
2010-11-29,527.5,535.65,539.25,525.125,2259446.0
2010-11-30,530.25,538.0,543.025,526.55,2404204.0
2010-12-01,532.0,540.95,546.6,532.0,1888016.0
2010-12-02,545.5,547.9,549.6,537.525,2047858.0
2010-12-03,546.525,548.675,556.5,545.575,1015056.0
2010-12-06,550.0,550.85,555.0,547.65,965477.0
2010-12-07,550.0,543.75,550.0,541.05,1079162.0
2010-12-08,545.475,539.575,546.475,535.625,992066.0
2010-12-09,541.85,536.3,548.65,534.05,1289951.0
2010-12-10,533.5,537.45,541.925,528.5,1122812.0
2010-12-13,535.5,538.05,540.35,524.2,1057533.0
2010-12-14,536.6,540.475,544.8,532.075,1307670.0
2010-12-15,542.55,551.825,554.2,540.75,1286017.0
2010-12-16,554.5,570.35,572.0,552.075,2257852.0
2010-12-20,567.4,583.35,588.5,557.425,2257023.0
2010-12-21,584.5,580.4,586.125,577.0,1405321.0
2010-12-22,583.5,574.875,584.5,568.875,1593418.0
2010-12-23,575.0,570.0,579.775,566.05,1425462.0
2010-12-24,567.0,570.55,574.4,562.875,812320.0
2010-12-27,572.5,570.6,579.725,569.1,832468.0
2010-12-28,570.6,573.175,575.45,570.025,506438.0
2010-12-29,574.5,578.475,581.0,573.525,521185.0
2010-12-30,576.25,585.1,587.4,576.25,1922776.0
2010-12-31,586.25,582.825,590.0,580.9,766490.0
2011-01-03,583.5,579.025,588.475,577.275,702521.0
2011-01-04,581.95,572.375,583.075,569.05,1251434.0
2011-01-05,572.625,579.475,582.95,570.875,1534837.0
2011-01-06,584.0,585.85,591.0,576.55,1423360.0
2011-01-07,588.0,571.325,593.425,569.075,1266362.0
2011-01-10,573.75,565.45,574.5,560.5,1976213.0
2011-01-11,561.5,549.25,567.775,543.9,1884365.0
2011-01-12,554.95,567.975,575.8,554.0,1580437.0
2011-01-13,564.475,562.125,577.975,558.1,2794599.0
2011-01-14,564.95,560.075,575.0,560.0,1575846.0
2011-01-17,560.6,568.7,573.275,560.0,1500106.0
2011-01-18,587.0,601.275,604.45,582.175,4240685.0
2011-01-19,601.725,596.5,604.5,592.5,1476020.0
2011-01-20,590.0,606.1,609.375,590.0,2272604.0
2011-01-21,605.0,605.825,610.0,602.0,1298702.0
2011-01-24,600.0,604.6,610.0,599.125,1008339.0
2011-01-25,607.4,594.275,609.65,590.0,1233547.0
2011-01-27,593.775,599.7,604.975,590.8,2357059.0
2011-01-28,597.5,590.675,601.8,582.625,1507289.0
2011-01-31,584.5,579.75,584.5,564.275,2970408.0
2011-02-01,582.5,575.075,582.5,566.5,2106354.0
2011-02-02,585.0,591.225,599.45,581.175,1968809.0
2011-02-03,592.35,591.85,597.85,585.325,941706.0
2011-02-04,588.0,574.4,591.55,570.125,1728800.0
2011-02-07,586.75,565.575,586.75,563.25,1289191.0
2011-02-08,566.0,562.55,574.95,559.25,2644319.0
2011-02-09,561.25,549.15,564.8,541.85,3006366.0
2011-02-10,550.0,545.375,557.25,536.0,2275911.0
2011-02-11,542.05,544.8,552.1,527.95,1472528.0
2011-02-14,545.5,556.15,560.0,543.5,1231274.0
2011-02-15,559.5,548.85,559.5,538.275,1812713.0
2011-02-16,552.5,548.25,554.85,540.5,1232296.0
2011-02-17,552.5,554.6,557.225,546.2,738880.0
2011-02-18,555.125,544.85,566.2,541.05,2038464.0
2011-02-21,545.0,569.3,574.0,529.1,2828900.0
2011-02-22,561.325,569.375,573.85,560.0,1652700.0
2011-02-23,564.075,562.775,572.475,561.55,939672.0
2011-02-24,559.5,555.9,569.375,545.65,2689415.0
2011-02-25,552.65,555.025,558.5,544.125,1535237.0
2011-02-28,550.6,555.125,574.125,550.0,1614698.0
2011-03-01,556.5,562.25,566.0,548.8,1583902.0
2011-03-03,559.95,575.1,577.5,553.5,1726300.0
2011-03-04,581.675,567.775,581.675,566.25,1030599.0
2011-03-07,562.0,554.125,562.5,547.225,2092294.0
2011-03-08,552.575,558.85,564.4,552.575,1973951.0
2011-03-09,561.275,563.35,569.0,559.25,1212243.0
2011-03-10,561.0,554.275,561.0,550.0,935662.0
2011-03-11,550.0,538.525,551.2,531.65,2506441.0
2011-03-14,535.5,548.775,551.0,529.2,1624309.0
2011-03-15,537.5,544.9,547.725,532.825,1705934.0
2011-03-16,546.0,557.425,561.725,545.575,1338937.0
2011-03-17,552.5,549.0,559.45,546.325,1028051.0
2011-03-18,546.75,541.375,554.5,538.05,1105674.0
2011-03-21,545.75,535.4,545.75,533.25,1309545.0
2011-03-22,537.55,534.75,540.0,531.5,1328887.0
2011-03-23,535.5,532.175,535.5,528.625,2176124.0
2011-03-24,535.5,546.7,547.775,535.0,1547417.0
2011-03-25,558.425,559.825,564.25,551.875,2073217.0
2011-03-28,561.925,559.95,563.35,554.0,1124321.0
2011-03-29,560.0,569.35,575.95,559.575,1579794.0
2011-03-30,574.0,575.975,582.0,572.45,1147385.0
2011-03-31,576.0,591.95,599.0,576.0,3697063.0
2011-04-01,592.5,590.075,599.375,586.275,899812.0
2011-04-04,592.5,606.6,608.0,592.0,1155808.0
2011-04-05,607.525,619.925,621.975,601.875,1445507.0
2011-04-06,619.5,610.925,623.475,607.075,1211176.0
2011-04-07,610.0,599.6,610.0,597.575,1074508.0
2011-04-08,598.45,598.0,607.0,592.375,991884.0
2011-04-11,590.075,589.2,597.5,587.65,1128116.0
2011-04-13,587.5,605.05,610.7,587.15,1878765.0
2011-04-15,608.45,595.7,609.95,590.0,3783385.0
2011-04-18,599.0,572.3,606.25,570.025,3882727.0
2011-04-19,572.3,582.35,584.7,570.0,1560112.0
2011-04-20,589.9,609.35,612.0,589.775,2669274.0
2011-04-21,620.5,596.05,622.9,585.425,8666984.0
2011-04-25,598.5,598.925,602.0,586.325,2095776.0
2011-04-26,600.0,594.5,601.0,590.175,1577623.0
2011-04-27,597.475,590.3,597.475,588.025,887239.0
2011-04-28,590.075,579.325,591.75,577.8,1423097.0
2011-04-29,586.0,582.825,586.0,575.125,933348.0
2011-05-02,585.0,579.225,588.75,576.25,771535.0
2011-05-03,581.0,569.225,581.0,565.5,1060078.0
2011-05-04,573.0,568.525,573.0,557.575,1361467.0
2011-05-05,572.5,557.5,572.5,554.05,942798.0
2011-05-06,560.0,574.475,576.75,559.875,1202674.0
2011-05-09,575.0,567.775,575.975,562.25,506116.0
2011-05-10,566.5,569.95,579.975,564.0,764579.0
2011-05-11,569.5,570.125,575.85,563.05,730335.0
2011-05-12,566.95,555.875,566.95,554.175,1270229.0
2011-05-13,556.0,563.55,571.15,556.0,1182744.0
2011-05-16,560.5,565.55,573.7,560.0,1113684.0
2011-05-17,561.025,570.85,574.6,561.025,695707.0
2011-05-18,571.125,577.525,580.75,571.125,1112590.0
2011-05-19,582.5,582.425,585.0,578.0,1025461.0
2011-05-20,586.875,587.5,591.7,581.625,1025300.0
2011-05-23,582.0,583.275,585.25,575.0,1008642.0
2011-05-24,581.325,574.95,586.4,569.575,840997.0
2011-05-25,574.55,564.3,574.95,560.0,933735.0
2011-05-26,569.5,567.875,571.5,560.0,1030109.0
2011-05-27,574.275,572.275,574.95,568.15,643352.0
2011-05-30,575.5,575.975,579.975,571.15,570434.0
2011-05-31,577.5,578.575,588.85,575.05,1322077.0
2011-06-01,578.5,587.7,588.5,578.5,491193.0
2011-06-02,579.45,583.875,586.0,578.325,848827.0
2011-06-03,583.0,576.05,587.5,575.0,683904.0
2011-06-06,570.0,582.175,584.0,570.0,678537.0
2011-06-07,581.5,589.65,591.575,579.0,918721.0
2011-06-08,585.95,590.7,592.5,581.75,1063835.0
2011-06-09,587.5,593.175,596.9,587.5,1346983.0
2011-06-10,593.275,594.6,598.75,592.55,1887275.0
2011-06-13,594.6,587.65,595.25,586.275,1614700.0
2011-06-14,589.0,595.525,597.45,589.0,1062891.0
2011-06-15,593.0,592.125,602.5,590.625,1406191.0
2011-06-16,591.5,575.575,592.95,574.125,1168760.0
2011-06-17,577.5,554.6,578.5,552.0,1894073.0
2011-06-20,557.5,534.65,559.5,529.0,2655204.0
2011-06-21,537.5,553.375,555.35,531.6,1712973.0
2011-06-22,558.0,541.75,558.45,540.0,1785417.0
2011-06-23,540.9,548.5,550.5,535.05,1214118.0
2011-06-24,550.0,568.875,570.375,549.5,2075794.0
2011-06-27,561.0,575.3,577.35,561.0,1562609.0
2011-06-28,580.0,577.0,581.0,567.825,1066666.0
2011-06-29,577.35,584.925,589.45,577.35,1479352.0
2011-06-30,584.9,592.1,596.0,583.5,2586458.0
2011-07-01,599.0,595.95,599.0,589.85,960420.0
2011-07-04,596.5,592.85,600.0,590.0,801867.0
2011-07-05,594.9,589.725,595.5,586.7,1030568.0
2011-07-06,589.125,591.4,596.45,585.85,745089.0
2011-07-07,591.55,597.95,600.0,591.55,1301317.0
2011-07-08,598.0,585.825,602.5,584.625,1706030.0
2011-07-11,585.0,578.325,588.9,573.3,911252.0
2011-07-12,567.85,572.675,574.4,556.05,2039702.0
2011-07-13,575.0,574.525,584.0,565.5,1976300.0
2011-07-14,575.0,561.85,579.3,559.55,3468922.0
2011-07-15,584.0,573.025,588.95,570.55,3639850.0
2011-07-18,574.0,562.525,576.0,561.15,1562604.0
2011-07-19,560.8,570.025,574.075,560.125,1097646.0
2011-07-20,575.0,566.225,575.9,562.5,1403873.0
2011-07-21,566.0,561.275,566.25,560.025,925312.0
2011-07-22,563.375,566.7,570.65,563.25,1045221.0
2011-07-25,567.5,569.95,572.0,561.575,2370357.0
2011-07-26,569.9,572.325,575.975,563.625,1984361.0
2011-07-27,574.475,573.575,577.325,569.075,1012145.0
2011-07-28,570.0,564.775,572.45,560.15,2046907.0
2011-07-29,566.5,568.5,571.0,560.825,859569.0
2011-08-01,571.2,567.625,574.95,562.55,991173.0
2011-08-02,565.25,565.325,567.0,561.125,1012646.0
2011-08-03,560.0,555.175,562.85,547.675,1532123.0
2011-08-04,555.025,547.925,559.75,545.55,1524647.0
2011-08-05,536.575,528.975,537.0,514.0,2634694.0
2011-08-08,505.6,502.675,516.675,498.3,3274653.0
2011-08-09,482.5,482.4,492.6,473.85,4079635.0
2011-08-10,499.5,492.025,506.0,486.9,2974540.0
2011-08-11,490.0,489.175,491.7,481.5,1450232.0
2011-08-12,495.275,473.575,495.95,468.75,2084542.0
2011-08-16,483.5,486.8,489.175,478.025,1491784.0
2011-08-17,487.25,499.95,504.7,485.0,2278946.0
2011-08-18,502.95,481.175,504.65,479.0,1809948.0
2011-08-19,471.5,464.475,473.475,452.5,2721807.0
2011-08-22,464.5,459.025,465.0,451.0,1764461.0
2011-08-23,460.425,490.8,494.0,460.175,2437335.0
2011-08-24,489.0,481.3,489.0,477.5,1597395.0
2011-08-25,484.85,475.2,486.5,469.0,2222744.0
2011-08-26,475.55,474.225,484.75,470.0,1792455.0
2011-08-29,482.05,509.8,512.0,482.05,2795222.0
2011-08-30,515.0,521.2,525.15,512.075,2983341.0
2011-09-02,536.5,511.05,537.375,506.0,2206753.0
2011-09-05,507.9,513.85,516.6,499.225,1894829.0
2011-09-06,509.0,516.95,521.0,502.5,2381646.0
2011-09-07,517.05,515.5,525.0,512.5,2216078.0
2011-09-08,516.5,518.025,527.475,514.5,2446331.0
2011-09-09,520.0,508.025,525.8,505.325,2531325.0
2011-09-12,500.0,492.85,501.925,489.325,1648585.0
2011-09-13,498.9,496.875,512.0,494.375,1899102.0
2011-09-14,500.5,507.55,514.5,496.875,2372816.0
2011-09-15,514.0,520.875,522.9,505.0,1926119.0
2011-09-16,524.0,513.875,536.2,510.65,2328252.0
2011-09-19,510.75,509.025,516.25,506.25,1120117.0
2011-09-20,511.05,528.975,532.0,511.05,1743993.0
2011-09-21,533.975,521.75,533.975,518.45,1370380.0
2011-09-22,511.5,497.2,517.0,493.1,1570785.0
2011-09-23,494.0,495.15,507.5,491.125,2282116.0
2011-09-26,498.0,498.475,504.0,484.5,1694239.0
2011-09-27,506.9,520.275,522.5,503.0,1982289.0
2011-09-28,524.25,523.95,532.35,518.5,2212595.0
2011-09-29,521.625,530.725,534.0,517.85,2690175.0
2011-09-30,524.95,518.65,532.0,516.55,1345509.0
2011-10-03,510.0,521.65,524.95,507.65,1974632.0
2011-10-04,519.2,522.975,529.5,514.55,2359112.0
2011-10-05,527.25,521.775,531.5,520.5,1707631.0
2011-10-07,537.55,524.275,538.9,518.75,2542904.0
2011-10-10,524.0,532.35,537.0,524.0,1927407.0
2011-10-11,537.5,520.425,539.0,517.25,2238187.0
2011-10-12,533.0,539.525,544.7,531.0,2935831.0
2011-10-13,548.25,546.375,552.475,540.05,2704459.0
2011-10-14,544.7,567.125,570.375,544.45,3355066.0
2011-10-17,575.75,560.125,577.0,555.65,2179345.0
2011-10-18,531.0,516.775,532.125,510.25,6003389.0
2011-10-19,521.5,524.475,527.2,517.6,1913710.0
2011-10-20,518.0,522.45,523.5,515.15,1122706.0
2011-10-21,527.45,524.925,530.0,521.5,1230565.0
2011-10-24,530.0,539.875,546.15,529.75,1635860.0
2011-10-25,544.5,549.325,553.5,535.725,2079373.0
2011-10-26,552.5,547.95,555.0,546.675,205962.0
2011-10-28,564.5,560.75,569.55,555.5,1629558.0
2011-10-31,560.0,557.9,566.0,556.0,889370.0
2011-11-01,554.0,554.225,561.5,548.125,729105.0
2011-11-02,550.625,553.425,560.925,550.0,775422.0
2011-11-03,548.9,552.5,554.7,543.5,945634.0
2011-11-04,560.5,549.9,562.5,543.6,1358004.0
2011-11-08,548.0,552.625,557.4,548.0,846052.0
2011-11-09,555.0,561.475,573.0,553.15,1960990.0
2011-11-11,555.0,565.5,570.5,553.625,1814795.0
2011-11-14,570.0,564.2,578.0,562.25,1164575.0
2011-11-15,562.525,562.2,569.475,560.0,734239.0
2011-11-16,563.0,558.625,566.4,552.6,935801.0
2011-11-17,557.5,557.575,561.75,553.8,695994.0
